Created: 2016-12-01T12:24:15.829012
Name: Notice_of_Compliance_Veterinary_Species_
Original URL: https://www.canada.ca/content/dam/hc-sc/documents/services/drugs-health-products/drug-products/notice-compliance/database/noc_vet_species.txt
Package ID: 98ee168e-dcae-47ff-b136-104f7af212e2
Keywords: ['notice of compliance listings', 'notices of compliance with conditions']
Notes: A Notice of Compliance is a notification, issued pursuant to paragraph C.08.004(1)(a), indicating that a manufacturer has complied with sections C.08.002 or C.08.003 and C.08.005.1 of the Food and Drug Regulations. Notices of Compliance are issued to a manufacturer following the satisfactory review of a submission.

The NOC extract files contain Health Canada authorization dates for all drugs dating back to 1994 that have received an NOC.  There are four types of NOCs: Biological, Prescription, Nonprescription and Veterinary.  This data extract contains information on Notice of Compliance Veterinary Species.

-------------------------------
Extracted Text:
"6440","CATS","CHATS"
"6441","DOGS","CHIENS"
"6441","CATS","CHATS"
"6442","DOGS","CHIENS"
"6442","CATS","CHATS"
"6443","DOGS","CHIENS"
"6443","CATS","CHATS"
"6444","DOGS","CHIENS"
"6445","BOVINE (cows)","BOVINS(VACHES)"
"6446","CATTLE (excluding lactating dairy cows)","BOVINS (EXCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6447","SWINE","PORCINS"
"6447","CHICKENS","POULETS"
"6447","TURKEYS","DINDES"
"6448","SWINE","PORCINS"
"6448","CHICKENS","POULETS"
"6448","TURKEYS","DINDES"
"6449","SWINE","PORCINS"
"6449","CHICKENS","POULETS"
"6449","TURKEYS","DINDES"
"6450","CATTLE (excluding lactating dairy cows)","BOVINS (EXCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6451","HORSES","CHEVAUX"
"6453","SWINE","PORCINS"
"6454","DOGS","CHIENS"
"6455","DOGS","CHIENS"
"6456","DOGS","CHIENS"
"6457","DOGS","CHIENS"
"6458","TURKEYS","DINDES"
"6459","DRY COWS","VACHES TARIES"
"6460","COWS-LACTATING","VACHES EN LACTATION"
"6461","REPLACEMENT CHICKENS","POULETS DE REMPLACEMENT"
"6461","TURKEYS","DINDES"
"6461","BROILER CHICKENS","POULETS À GRILLER"
"6462","SHEEP","MOUTONS"
"6462","CATTLE","BOVINS"
"6462","SWINE","PORCINS"
"6463","SWINE","PORCINS"
"6464","SWINE","PORCINS"
"6465","CATTLE","BOVINS"
"6465","SWINE","PORCINS"
"6465","LAMB","AGNEAUX"
"6465","NON-LACTATING DAIRY CATTLE","VACHES LAITIÈRES EN TARISSEMENT"
"6465","BEEF","BOEUF"
"6465","CALVES","VEAUX"
"6465","MINK","VISONS"
"6465","TURKEYS","DINDES"
"6466","CATTLE","BOVINS"
"6466","SWINE","PORCINS"
"6467","CATTLE","BOVINS"
"6467","SWINE","PORCINS"
"6468","DOGS","CHIENS"
"6468","CATS","CHATS"
"6470","HORSES","CHEVAUX"
"6470","CATTLE","BOVINS"
"6472","DOGS","CHIENS"
"6474","DOGS","CHIENS"
"6475","DOGS","CHIENS"
"6476","REPLACEMENT CHICKENS","POULETS DE REMPLACEMENT"
"6476","BROILER CHICKENS","POULETS À GRILLER"
"6477","DAY OLD TURKEY POULTS","DINDONNEAUX ÂGÉS D'UN JOUR"
"6477","CATTLE (including lactating dairy cattle)","BOVINS (INCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6477","SWINE","PORCINS"
"6477","HORSES","CHEVAUX"
"6477","DOGS","CHIENS"
"6477","LAMB","AGNEAUX"
"6478","HORSES","CHEVAUX"
"6478","DOGS","CHIENS"
"6478","CATS","CHATS"
"6479","CATTLE","BOVINS"
"6480","CATTLE","BOVINS"
"6481","DOGS","CHIENS"
"6482","DOGS","CHIENS"
"6483","DOGS","CHIENS"
"6484","LACTATING AND DRY COWS","VACHES EN LACTATION ET EN TARISSEMENT"
"6485","SWINE","PORCINS"
"6486","PIGLETS","PORCELETS"
"6487","CATTLE","BOVINS"
"6488","TURKEYS","DINDES"
"6488","BROILER CHICKENS","POULETS À GRILLER"
"6489","FEEDLOT HEIFERS","GÉNISSES D'ENGRAISSEMENT"
"6490","CATTLE","BOVINS"
"6490","SWINE","PORCINS"
"6490","SHEEP","MOUTONS"
"6491","HORSES","CHEVAUX"
"6492","HORSES","CHEVAUX"
"6493","HORSES","CHEVAUX"
"6493","CATTLE","BOVINS"
"6494","HORSES","CHEVAUX"
"6494","DOGS","CHIENS"
"6495","HORSES","CHEVAUX"
"6496","HORSES","CHEVAUX"
"6497","DOGS","CHIENS"
"6498","DOGS","CHIENS"
"6499","DOGS","CHIENS"
"6500","CATS","CHATS"
"6501","PUPPIES","CHIOTS"
"6501","KITTENS","CHATONS"
"6502","DOGS","CHIENS"
"6503","FEEDLOT HEIFERS","GÉNISSES D'ENGRAISSEMENT"
"6504","FEEDLOT STEERS","BOUVILLONS D'ENGRAISSEMENT"
"6505","CATTLE","BOVINS"
"6506","HEIFERS","GÉNISSES"
"6506","FEEDLOT STEERS","BOUVILLONS D'ENGRAISSEMENT"
"6507","BROILER CHICKENS","POULETS À GRILLER"
"6508","HORSES","CHEVAUX"
"6509","HORSES","CHEVAUX"
"6510","HORSES","CHEVAUX"
"6512","SWINE","PORCINS"
"6512","CATTLE","BOVINS"
"6513","TURKEYS","DINDES"
"6515","BROILER CHICKENS","POULETS À GRILLER"
"6516","BROILER CHICKENS","POULETS À GRILLER"
"6517","CATS","CHATS"
"6518","DOGS","CHIENS"
"6520","SWINE","PORCINS"
"6521","HORSES","CHEVAUX"
"6523","HORSES","CHEVAUX"
"6524","SWINE","PORCINS"
"6524","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6526","HORSES","CHEVAUX"
"6527","CATTLE (excluding lactating dairy cattle)","BOVINS (EXCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6528","HORSES","CHEVAUX"
"6529","CATS","CHATS"
"6529","DOGS","CHIENS"
"6530","CATS","CHATS"
"6530","DOGS","CHIENS"
"6531","CATS","CHATS"
"6531","DOGS","CHIENS"
"6532","CATS","CHATS"
"6532","DOGS","CHIENS"
"6533","CATS","CHATS"
"6533","DOGS","CHIENS"
"6534","HORSES","CHEVAUX"
"6535","CATTLE","BOVINS"
"6535","SWINE","PORCINS"
"6536","DOGS","CHIENS"
"6536","CATS","CHATS"
"6537","CATS","CHATS"
"6537","DOGS","CHIENS"
"6538","DOGS","CHIENS"
"6538","CATS","CHATS"
"6539","REPLACEMENT CHICKENS","POULETS DE REMPLACEMENT"
"6539","BROILER CHICKENS","POULETS À GRILLER"
"6545","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6546","DAIRY CATTLE","VACHES LAITIÈRES"
"6546","BEEF","BOEUF"
"6547","BROILER CHICKENS","POULETS À GRILLER"
"6547","TURKEYS","DINDES"
"6548","BROILER CHICKENS","POULETS À GRILLER"
"6548","TURKEYS","DINDES"
"6549","DOGS","CHIENS"
"6549","CATS","CHATS"
"6550","DOGS","CHIENS"
"6551","DOGS","CHIENS"
"6552","DOGS","CHIENS"
"6553","DOGS","CHIENS"
"6553","CATS","CHATS"
"6554","CATTLE","BOVINS"
"6554","SHEEP","MOUTONS"
"6555","CATTLE","BOVINS"
"6555","SHEEP","MOUTONS"
"6556","DOGS","CHIENS"
"6556","CATS","CHATS"
"6557","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6558","SWINE","PORCINS"
"6558","TURKEYS","DINDES"
"6558","CHICKENS","POULETS"
"6559","TURKEYS","DINDES"
"6559","CALVES","VEAUX"
"6559","CHICKENS","POULETS"
"6560","POULTRY","VOLAILLE"
"6560","CALVES","VEAUX"
"6561","DOGS","CHIENS"
"6562","DOGS","CHIENS"
"6563","DOGS","CHIENS"
"6564","DOGS","CHIENS"
"6565","DOGS","CHIENS"
"6566","DOGS","CHIENS"
"6567","DOGS","CHIENS"
"6568","DOGS","CHIENS"
"6569","DOGS","CHIENS"
"6570","DOGS","CHIENS"
"6570","BOVINE","BOVINS"
"6571","DOGS","CHIENS"
"6572","DOGS","CHIENS"
"6573","SWINE","PORCINS"
"6573","CATTLE","BOVINS"
"6573","LAMB","AGNEAUX"
"6573","TURKEYS","DINDES"
"6573","CALVES","VEAUX"
"6573","CHICKENS","POULETS"
"6574","HORSES","CHEVAUX"
"6575","SALMONID FISH & EGGS","SAUMONS ET LEURS OEUFS"
"6576","BROILER CHICKENS","POULETS À GRILLER"
"6576","TURKEYS","DINDES"
"6577","CATTLE","BOVINS"
"6578","DOGS","CHIENS"
"6579","DOGS","CHIENS"
"6580","COWS","VACHES"
"6581","DOGS","CHIENS"
"6582","DAIRY CATTLE","VACHES LAITIÈRES"
"6583","HORSES","CHEVAUX"
"6583","DOGS","CHIENS"
"6584","NON-LACTATING DAIRY CATTLE","VACHES LAITIÈRES EN TARISSEMENT"
"6584","BEEF","BOEUF"
"6585","SWINE","PORCINS"
"6586","MINK","VISONS"
"6587","HORSES","CHEVAUX"
"6587","CATTLE","BOVINS"
"6588","CATS","CHATS"
"6589","HORSES","CHEVAUX"
"6590","FEEDLOT STEERS","BOUVILLONS D'ENGRAISSEMENT"
"6591","CATTLE","BOVINS"
"6592","DOGS","CHIENS"
"6593","DOGS","CHIENS"
"6594","DOGS","CHIENS"
"6595","DAIRY CATTLE","VACHES LAITIÈRES"
"6595","BEEF","BOEUF"
"6596","HORSES","CHEVAUX"
"6597","HORSES","CHEVAUX"
"6598","HORSES","CHEVAUX"
"6598","CATTLE","BOVINS"
"6599","HORSES","CHEVAUX"
"6599","CATTLE","BOVINS"
"6600","HORSES","CHEVAUX"
"6600","CATTLE","BOVINS"
"6601","DOGS","CHIENS"
"6601","CATS","CHATS"
"6602","SWINE","PORCINS"
"6602","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6603","SWINE","PORCINS"
"6603","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6604","CATTLE","BOVINS"
"6604","SWINE","PORCINS"
"6605","HORSES","CHEVAUX"
"6606","DAIRY CATTLE","VACHES LAITIÈRES"
"6606","BEEF","BOEUF"
"6607","DOGS","CHIENS"
"6608","HORSES","CHEVAUX"
"6609","DOGS","CHIENS"
"6610","DOGS","CHIENS"
"6611","DOGS","CHIENS"
"6612","DOGS","CHIENS"
"6613","REPLACEMENT CHICKENS","POULETS DE REMPLACEMENT"
"6613","BROILER CHICKENS","POULETS À GRILLER"
"6613","TURKEYS","DINDES"
"6614","BROILER CHICKENS","POULETS À GRILLER"
"6614","TURKEYS","DINDES"
"6615","SWINE","PORCINS"
"6616","SALMON","SAUMONS"
"6617","HORSES","CHEVAUX"
"6618","CATTLE","BOVINS"
"6619","DOGS","CHIENS"
"6634","CATTLE","BOVINS"
"6635","COWS-LACTATING","VACHES EN LACTATION"
"6636","HORSES","CHEVAUX"
"6637","SWINE","PORCINS"
"6637","BROILER CHICKENS","POULETS À GRILLER"
"6637","TURKEYS","DINDES"
"6638","DAIRY CATTLE","VACHES LAITIÈRES"
"6639","CATTLE","BOVINS"
"6639","SWINE","PORCINS"
"6640","SWINE","PORCINS"
"6640","CHICKENS","POULETS"
"6640","TURKEYS","DINDES"
"6641","HORSES","CHEVAUX"
"6642","PIGEONS","PIGEONS"
"6649","CATTLE","BOVINS"
"6650","HORSES","CHEVAUX"
"6650","DOGS","CHIENS"
"6652","BROILER CHICKENS","POULETS À GRILLER"
"6655","HORSES","CHEVAUX"
"6659","CALVES","VEAUX"
"6660","LACTATING COWS","VACHES EN LACTATION"
"6661","BROILER CHICKENS","POULETS À GRILLER"
"6661","TURKEYS","DINDES"
"6665","DOGS","CHIENS"
"6666","CALVES","VEAUX"
"6667","BEEF HEIFERS","GÉNISSES DE BOUCHERIE"
"6668","BEEF STEERS","BOVILLONS DE BOUCHERIE"
"6669","BROILER CHICKENS","POULETS À GRILLER"
"6669","TURKEYS","DINDES"
"6670","CATTLE","BOVINS"
"6670","BROILER CHICKENS","POULETS À GRILLER"
"6671","CATTLE","BOVINS"
"6672","DOGS","CHIENS"
"6672","HORSES","CHEVAUX"
"6673","HORSES","CHEVAUX"
"6674","CATTLE","BOVINS"
"6674","SWINE","PORCINS"
"6675","DOGS","CHIENS"
"6675","CATS","CHATS"
"6676","CATTLE","BOVINS"
"6676","SWINE","PORCINS"
"6677","CATTLE","BOVINS"
"6678","SWINE","PORCINS"
"6679","SWINE","PORCINS"
"6680","SWINE","PORCINS"
"6681","SWINE","PORCINS"
"6682","CATTLE (including lactating dairy cattle)","BOVINS (INCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6682","TURKEYS","DINDES"
"6682","HORSES","CHEVAUX"
"6682","DOGS","CHIENS"
"6682","SWINE","PORCINS"
"6683","HORSES","CHEVAUX"
"6684","HORSES","CHEVAUX"
"6685","DOGS","CHIENS"
"6686","DOGS","CHIENS"
"6687","CATTLE","BOVINS"
"6688","DOGS","CHIENS"
"6688","CATS","CHATS"
"6688","HORSES","CHEVAUX"
"6688","CATTLE","BOVINS"
"6689","PIGLETS","PORCELETS"
"6689","MARES","JUMENTS"
"6689","TURKEY POULTS","DINDONNEAUX"
"6689","CHICKS","POUSSINS"
"6689","COWS","VACHES"
"6689","DOGS","CHIENS"
"6689","CATS","CHATS"
"6690","DOGS","CHIENS"
"6690","CATS","CHATS"
"6691","BROILER CHICKENS","POULETS À GRILLER"
"6692","SHEEP","MOUTONS"
"6692","SWINE","PORCINS"
"6692","DAIRY CATTLE","VACHES LAITIÈRES"
"6692","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6692","CALVES","VEAUX"
"6693","HORSES","CHEVAUX"
"6694","CATTLE (excluding lactating dairy cows)","BOVINS (EXCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6695","CALVES","VEAUX"
"6696","HORSES","CHEVAUX"
"6697","DOGS","CHIENS"
"6697","CATS","CHATS"
"6698","DOGS","CHIENS"
"6699","DOGS","CHIENS"
"6700","DOGS","CHIENS"
"6701","DOGS","CHIENS"
"6702","DOGS","CHIENS"
"6703","DOGS","CHIENS"
"6704","DOGS","CHIENS"
"6705","DOGS","CHIENS"
"6706","SWINE","PORCINS"
"6707","FEEDLOT STEERS","BOUVILLONS D'ENGRAISSEMENT"
"6708","DOGS","CHIENS"
"6709","CATTLE","BOVINS"
"6710","BROILER CHICKENS","POULETS À GRILLER"
"6711","BROILER CHICKENS","POULETS À GRILLER"
"6712","CATTLE","BOVINS"
"6713","CATTLE","BOVINS"
"6713","SWINE","PORCINS"
"6714","SWINE","PORCINS"
"6715","SWINE","PORCINS"
"6716","SHEEP","MOUTONS"
"6717","CATTLE","BOVINS"
"6717","SWINE","PORCINS"
"6718","SWINE","PORCINS"
"6719","HORSES","CHEVAUX"
"6719","SWINE","PORCINS"
"6719","CATTLE","BOVINS"
"6720","DOGS","CHIENS"
"6720","CATS","CHATS"
"6721","DOGS","CHIENS"
"6722","DOGS","CHIENS"
"6722","CATS","CHATS"
"6723","SWINE","PORCINS"
"6723","POULTRY","VOLAILLE"
"6724","SWINE","PORCINS"
"6724","CHICKENS","POULETS"
"6731","CATTLE","BOVINS"
"6732","CATS","CHATS"
"6732","DOGS","CHIENS"
"6733","DOGS","CHIENS"
"6734","DOGS","CHIENS"
"6735","DOGS","CHIENS"
"6736","DOGS","CHIENS"
"6737","DOGS","CHIENS"
"6738","HORSES","CHEVAUX"
"6739","HORSES","CHEVAUX"
"6740","HORSES","CHEVAUX"
"6741","CATTLE","BOVINS"
"6742","CATTLE (including lactating dairy cattle)","BOVINS (INCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6742","TURKEYS","DINDES"
"6742","DOGS","CHIENS"
"6742","SWINE","PORCINS"
"6742","LAMB","AGNEAUX"
"6742","HORSES","CHEVAUX"
"6743","CATTLE (including lactating dairy cattle)","BOVINS (INCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6743","TURKEYS","DINDES"
"6743","LAMB","AGNEAUX"
"6743","SWINE","PORCINS"
"6743","DOGS","CHIENS"
"6743","HORSES","CHEVAUX"
"6744","SWINE","PORCINS"
"6745","CATTLE","BOVINS"
"6746","PIGLETS","PORCELETS"
"6747","DOGS","CHIENS"
"6748","DOGS","CHIENS"
"6748","CHICKS","POUSSINS"
"6748","TURKEY POULTS","DINDONNEAUX"
"6748","HORSES","CHEVAUX"
"6748","CATS","CHATS"
"6748","PIGLETS","PORCELETS"
"6748","CATTLE","BOVINS"
"6749","DOGS","CHIENS"
"6749","CATS","CHATS"
"6750","DOGS","CHIENS"
"6751","DOGS","CHIENS"
"6752","DOGS","CHIENS"
"6753","DOGS","CHIENS"
"6754","DOGS","CHIENS"
"6755","DOGS","CHIENS"
"6756","CATS","CHATS"
"6757","CATS","CHATS"
"6758","DOGS","CHIENS"
"6759","DOGS","CHIENS"
"6760","DOGS","CHIENS"
"6761","HORSES","CHEVAUX"
"6762","HORSES","CHEVAUX"
"6763","HORSES","CHEVAUX"
"6764","DOGS","CHIENS"
"6764","CATS","CHATS"
"6765","DOGS","CHIENS"
"6765","CATS","CHATS"
"6766","DOGS","CHIENS"
"6766","CATS","CHATS"
"6767","DOGS","CHIENS"
"6767","CATS","CHATS"
"6768","HORSES","CHEVAUX"
"6768","DOGS","CHIENS"
"6769","HORSES","CHEVAUX"
"6769","DOGS","CHIENS"
"6770","DAIRY CATTLE","VACHES LAITIÈRES"
"6770","DEER","CHEVREUILS"
"6770","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6771","CATTLE","BOVINS"
"6771","SHEEP","MOUTONS"
"6771","SWINE","PORCINS"
"6772","CATTLE","BOVINS"
"6772","SHEEP","MOUTONS"
"6772","SWINE","PORCINS"
"6773","CATTLE","BOVINS"
"6774","CATTLE","BOVINS"
"6775","CATTLE","BOVINS"
"6776","SWINE","PORCINS"
"6777","CATS","CHATS"
"6778","SWINE","PORCINS"
"6779","SWINE","PORCINS"
"6780","CHICKENS","POULETS"
"6780","SWINE","PORCINS"
"6781","BROILER CHICKENS","POULETS À GRILLER"
"6781","SWINE","PORCINS"
"6782","CHICKENS","POULETS"
"6782","SWINE","PORCINS"
"6783","DOGS","CHIENS"
"6783","CATS","CHATS"
"6784","BROILER CHICKENS","POULETS À GRILLER"
"6784","SWINE","PORCINS"
"6785","BROILER CHICKENS","POULETS À GRILLER"
"6785","SWINE","PORCINS"
"6786","DAIRY CATTLE","VACHES LAITIÈRES"
"6787","DOGS","CHIENS"
"6788","FEEDLOT HEIFERS","GÉNISSES D'ENGRAISSEMENT"
"6789","CATTLE (feedlot)","BOVINS (EN PARC D'ENGRAISSEMENT)"
"6789","LAMB","AGNEAUX"
"6790","CHICKENS","POULETS"
"6791","DRY COWS","VACHES TARIES"
"6792","DOGS","CHIENS"
"6793","SWINE","PORCINS"
"6794","CATTLE","BOVINS"
"6794","HORSES","CHEVAUX"
"6794","SWINE","PORCINS"
"6795","DOGS","CHIENS"
"6796","DOGS","CHIENS"
"6797","DOGS","CHIENS"
"6798","DOGS","CHIENS"
"6799","DOGS","CHIENS"
"6800","DOGS","CHIENS"
"6801","DOGS","CHIENS"
"6802","DOGS","CHIENS"
"6803","DOGS","CHIENS"
"6819","DAIRY CATTLE","VACHES LAITIÈRES"
"6820","HORSES","CHEVAUX"
"6820","SWINE","PORCINS"
"6823","DOGS","CHIENS"
"6824","COWS-LACTATING","VACHES EN LACTATION"
"6825","CATTLE","BOVINS"
"6826","HORSES","CHEVAUX"
"6826","PONIES","PONEYS"
"6827","CATTLE","BOVINS"
"6830","DAIRY CATTLE","VACHES LAITIÈRES"
"6830","BEEF","BOEUF"
"6831","DAIRY CATTLE","VACHES LAITIÈRES"
"6831","BEEF","BOEUF"
"6834","CATTLE","BOVINS"
"6835","CATTLE","BOVINS"
"6836","SWINE","PORCINS"
"6836","CATTLE","BOVINS"
"6837","SWINE","PORCINS"
"6837","CATTLE","BOVINS"
"6837","SHEEP","MOUTONS"
"6838","DOGS","CHIENS"
"6839","DOGS","CHIENS"
"6840","SWINE","PORCINS"
"6841","DOGS","CHIENS"
"6842","COWS","VACHES"
"6843","CATTLE","BOVINS"
"6844","LAMB","AGNEAUX"
"6844","FEEDLOT CALVES","VEAUX D'ENGRAISSEMENT"
"6844","CATTLE (excluding lactating dairy cattle)","BOVINS (EXCLUANT LES VACHES LAITIÈRES EN LACTATION)"
"6845","GROWING AND FINISHING SWINE","PORCS EN CROISSANCE ET DE FINITION"
"6845","BROILER CHICKENS","POULETS À GRILLER"
"6846","DOGS","CHIENS"
"6847","CATTLE","BOVINS"
"6848","CATTLE","BOVINS"
"6849","FEEDLOT HEIFERS","GÉNISSES D'ENGRAISSEMENT"
"6850","FEEDLOT STEERS","BOUVILLONS D'ENGRAISSEMENT"
"6851","RABBIT","LAPINS"
"6851","BROILER CHICKENS","POULETS À GRILLER"
"6851","FEEDLOT CALVES","VEAUX D'ENGRAISSEMENT"
"6851","TURKEYS","DINDES"
"6852","NON-LACTATING DAIRY CATTLE","VACHES LAITIÈRES EN TARISSEMENT"
"6852","BEEF","BOEUF"
"6853","DOGS","CHIENS"
"6854","DOGS","CHIENS"
"6855","DOGS","CHIENS"
"6856","DOGS","CHIENS"
"6857","DOGS","CHIENS"
"6858","HORSES","CHEVAUX"
"6859","BROILER CHICKENS","POULETS À GRILLER"
"6860","DOGS","CHIENS"
"6861","DOGS","CHIENS"
"6862","CATTLE","BOVINS"
"6862","HORSES","CHEVAUX"
"6863","SWINE","PORCINS"
"6863","BROILER CHICKENS","POULETS À GRILLER"
"6864","DOGS","CHIENS"
"6865","DOGS","CHIENS"
"6866","DOGS","CHIENS"
"6867","DOGS","CHIENS"
"6868","SWINE","PORCINS"
"6868","BROILER CHICKENS","POULETS À GRILLER"
"6869","DOGS","CHIENS"
"6870","DOGS","CHIENS"
"6871","BROILER CHICKENS","POULETS À GRILLER"
"6871","SWINE","PORCINS"
"6872","LACTATING COWS","VACHES EN LACTATION"
"6873","CALVES","VEAUX"
"6874","DOGS","CHIENS"
"6874","CATS","CHATS"
"6875","DOGS","CHIENS"
"6875","CATS","CHATS"
"6876","DOGS","CHIENS"
"6877","HORSES","CHEVAUX"
"6878","CATTLE","BOVINS"
"6878","SWINE","PORCINS"
"6879","DAIRY CATTLE","VACHES LAITIÈRES"
"6880","SWINE","PORCINS"
"6880","CATTLE","BOVINS"
"6881","TURKEYS","DINDES"
"6881","SWINE","PORCINS"
"6882","DOGS","CHIENS"
"6882","CATS","CHATS"
"6883","SALMONID EGGS","OEUFS DE SAUMONS"
"6884","CATTLE","BOVINS"
"6885","SWINE","PORCINS"
"6886","CATS","CHATS"
"6886","DOGS","CHIENS"
"6887","CATTLE","BOVINS"
"6887","SWINE","PORCINS"
"6888","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6888","SWINE","PORCINS"
"6889","STEER","BOUVILLONS"
"6889","SWINE","PORCINS"
"6890","TURKEYS","DINDES"
"6890","SWINE","PORCINS"
"6891","CATS","CHATS"
"6892","CATS","CHATS"
"6893","DOGS","CHIENS"
"6894","DOGS","CHIENS"
"6895","DOGS","CHIENS"
"6896","DOGS","CHIENS"
"6897","CATTLE","BOVINS"
"6897","SWINE","PORCINS"
"6898","DOGS","CHIENS"
"6898","CATS","CHATS"
"6899","DOGS","CHIENS"
"6900","CATS","CHATS"
"6900","DOGS","CHIENS"
"6901","HORSES","CHEVAUX"
"6902","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6903","DOGS","CHIENS"
"6903","CATS","CHATS"
"6904","CATTLE","BOVINS"
"6905","GOATS","CHÈVRES"
"6905","SHEEP","MOUTONS"
"6905","SWINE","PORCINS"
"6905","CATTLE","BOVINS"
"6906","CATTLE","BOVINS"
"6907","CATTLE","BOVINS"
"6907","SWINE","PORCINS"
"6908","CATTLE","BOVINS"
"6908","SWINE","PORCINS"
"6909","BROILER CHICKENS","POULETS À GRILLER"
"6910","SWINE","PORCINS"
"6910","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6911","SWINE","PORCINS"
"6911","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6912","SWINE","PORCINS"
"6912","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6913","CATS","CHATS"
"6913","DOGS","CHIENS"
"6914","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6915","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6916","DOGS","CHIENS"
"6917","DOGS","CHIENS"
"6918","DOGS","CHIENS"
"6919","DOGS","CHIENS"
"6920","DOGS","CHIENS"
"6921","DOGS","CHIENS"
"6922","DOGS","CHIENS"
"6923","LACTATING COWS","VACHES EN LACTATION"
"6924","SWINE","PORCINS"
"6924","SHEEP","MOUTONS"
"6924","DAIRY CATTLE","VACHES LAITIÈRES"
"6924","CALVES","VEAUX"
"6924","BEEF CATTLE","BOVINS DE BOUCHERIE"
"6925","HORSES","CHEVAUX"
"6926","HORSES","CHEVAUX"
"6927","CATTLE","BOVINS"
"6928","CATTLE","BOVINS"
"6929","CATTLE","BOVINS"
"6930","DOGS","CHIENS"
"6931","CALVES","VEAUX"
"6932","FEEDLOT STEERS","BOUVILLONS D'ENGRAISSEMENT"
"6932","HEIFERS","GÉNISSES"
"6933","STEER","BOUVILLONS"
"6934","LOBSTERS","HOMARDS"
"6934","SALMONID EGGS","OEUFS DE SAUMONS"
"6935","CATTLE","BOVINS"
"6935","SWINE","PORCINS"
"6936","DOGS","CHIENS"
"6937","DOGS","CHIENS"
"6938","CATTLE","BOVINS"
"6939","CATTLE","BOVINS"
"6939","SWINE","PORCINS"
"6939","SHEEP","MOUTONS"
"6939","GOATS","CHÈVRES"
"6940","CATTLE","BOVINS"
"6941","SWINE","PORCINS"
"6942","CHICKENS","POULETS"
"6942","SWINE","PORCINS"
"6942","CATTLE","BOVINS"
"6942","SHEEP","MOUTONS"
"6943","HORSES","CHEVAUX"
"6944","DOGS","CHIENS"
"6945","DOGS","CHIENS"
"6946","CALVES","VEAUX"
"6947","CATS","CHATS"
"6947","DOGS","CHIENS"
"6948","CATS","CHATS"
"6948","DOGS","CHIENS"
"6949","CATTLE","BOVINS"
"6950","CATS","CHATS"
"6950","DOGS","CHIENS"
"6951","SALMON","SAUMONS"
"6952","HORSES","CHEVAUX"
"6953","SHEEP","MOUTONS"
"6953","EWES","BREBIS"
"6954","DOGS","CHIENS"
"6955","DOGS","CHIENS"
"6955","CATS","CHATS"
"6956","SWINE","PORCINS"
"6957","CATTLE","BOVINS"
"6957","SWINE","PORCINS"
"6958","DOGS","CHIENS"
"6958","CATS","CHATS"
"6958","HORSES","CHEVAUX"
"6959","CATTLE","BOVINS"
"6959","SWINE","PORCINS"
"6960","DOGS","CHIENS"
"6961","CATTLE","BOVINS"
"6962","DOGS","CHIENS"
"6963","CATTLE","BOVINS"
"6964","SWINE","PORCINS"
"6964","BROILER CHICKENS","POULETS À GRILLER"
"6965","HORSES","CHEVAUX"
"6966","HORSES","CHEVAUX"
"6967","HORSES","CHEVAUX"
"6968","SWINE","PORCINS"
"6968","BROILER CHICKENS","POULETS À GRILLER"
"6968","TURKEYS","DINDES"
"6969","SWINE","PORCINS"
"6969","BROILER CHICKENS","POULETS À GRILLER"
"6969","TURKEYS","DINDES"
"6970","SWINE","PORCINS"
"6970","BROILER CHICKENS","POULETS À GRILLER"
"6970","TURKEYS","DINDES"
"6971","FELINE","FÉLINS"
"6971","CANINE","CANINS"
"6972","CATTLE","BOVINS"
"6973","BROILER CHICKENS","POULETS À GRILLER"
"6974","POULTRY","VOLAILLE"
"6975","CATTLE","BOVINS"
"6976","SWINE","PORCINS"
"6977","CATTLE","BOVINS"
"6977","CHICKENS","POULETS"
"6978","SWINE","PORCINS"
"6979","BOVINE","BOVINS"
"6980","HORSES","CHEVAUX"
"6981","CATTLE","BOVINS"
"6981","HORSES","CHEVAUX"
"6981","SWINE","PORCINS"
"6981","DOGS","CHIENS"
"6981","TURKEYS","DINDES"
